id,name_en,name_ko,name_ko_alt,type,lat,lng,verses,status
a4218ee,Rhodes 1,Rhodes 1,,섬,36.4402,28.2109,사도행전 21:1,확인 필요
a8c207b,Rhodes 2,Rhodes 2,,섬,36.4402,28.2109,에스겔 27:15,확인 필요
ab2bde8,Riblah 1,Riblah 1,,도시,34.459547,36.572623,열왕기하 23:33; 열왕기하 25:6; 열왕기하 25:20; 열왕기하 25:21; 예레미야 39:5,확인 필요
ac95bd8,Riblah 2,Riblah 2,,도시,33.536944,36.366111,민수기 34:11,확인 필요
a45acc3,Rimmon 1,Rimmon 1,,natural area,31.84762,35.305139,사사기 20:45; 사사기 20:47; 사사기 21:13; 이사야 10:27,확인 필요
a8da370,Rimmon 2,Rimmon 2,,도시,31.38333,34.86564,여호수아 15:32; 여호수아 19:7; 역대상 4:32; 스가랴 14:10,확인 필요
a813f22,Rimmon 3,Rimmon 3,,도시,32.788056,35.310556,여호수아 19:13,확인 필요
a655b28,Rimmono,Rimmono,,도시,32.788056,35.310556,역대상 6:77,확인 필요
ac79b33,Rimmon-perez,Rimmon-perez,,campsite,29.54022,34.65429,민수기 33:19; 민수기 33:20,확인 필요
af04ad9,Rissah,Rissah,,campsite,28.026,35.248,민수기 33:21; 민수기 33:22,확인 필요
a2e73ba,Rithmah,Rithmah,,campsite,29.03369,34.1255,민수기 33:18; 민수기 33:19,확인 필요
a669096,River 2,River 2,,강,31.0043,47.442,민수기 22:5,확인 필요
a3bb384,River 3,River 3,,강,31.02701,35.48533,창세기 36:37; 역대상 1:48,확인 필요
a897bdb,Rock of Escape,Rock of Escape,,natural area,31.451513,35.232889,사무엘상 23:28,확인 필요
a7d0e71,Rogelim,Rogelim,,도시,32.527889,35.780628,사무엘하 17:27; 사무엘하 19:31,확인 필요
afc8e7a,Rome,로마,,도시,41.8922,12.4852,사도행전 2:10; 사도행전 18:2; 사도행전 19:21; 사도행전 19:40; 사도행전 23:11,공식 성경 표기
a0009b3,Rumah,Rumah,,도시,32.78892,35.29321,열왕기하 23:36,확인 필요
af9e903,Sahar,Sahar,,도시,33.550833,36.139722,에스겔 27:18,확인 필요
afa863b,Salamis,Salamis,,도시,35.184944,33.901944,사도행전 13:5,확인 필요
ac3bc41,Salecah,Salecah,,도시,32.4939,36.7105,신명기 3:10; 여호수아 12:5; 여호수아 13:11; 역대상 5:11,확인 필요
aad7e4e,Salem,Salem,,도시,31.776667,35.234167,창세기 14:18; 시편 76:2; 히브리서 7:1; 히브리서 7:2,확인 필요
a86e0b0,Salim,Salim,,도시,32.399167,35.526389,요한복음 3:23,확인 필요
a1c44ea,Salmone,Salmone,,promontory,35.31603,26.31155,사도행전 27:7,확인 필요
a49cd82,Salona,Salona,,도시,43.539444,16.483056,,확인 필요
abed304,Salt Sea,염해(사해),,body of water,31.5,35.5,창세기 14:3; 민수기 34:3; 민수기 34:12; 신명기 3:17; 신명기 4:49,공식 성경 표기
a041bb3,Samaria 1,Samaria 1,,도시,32.276111,35.195,열왕기상 13:32; 열왕기상 16:24; 열왕기상 16:28; 열왕기상 16:29; 열왕기상 16:32,확인 필요
a282dce,Samaria 2,Samaria 2,,지역,32.276111,35.195,누가복음 17:11; 요한복음 4:4; 요한복음 4:5; 요한복음 4:7; 요한복음 4:9,확인 필요
acf6ec0,Samos,Samos,,섬,37.75,26.8333,사도행전 20:15,확인 필요
a68750d,Samothrace,Samothrace,,섬,40.45,25.583333,사도행전 16:11,확인 필요
aeedde4,Sansannah,Sansannah,,도시,31.3445,34.9014,여호수아 15:31,확인 필요
acf15b3,Saparda,Saparda,,도시,39,32,,확인 필요
a9042c4,Saparre,Saparre,,도시,32.126111,45.230833,,확인 필요
aab4a5f,Sardis,사데,,도시,38.488333,28.040278,요한계시록 1:11; 요한계시록 3:1; 요한계시록 3:4,공식 성경 표기
ab5b542,Sarid,Sarid,,도시,32.660363,35.234202,여호수아 19:10; 여호수아 19:12,확인 필요
a8d18cf,Scythia,Scythia,,지역,44.94278,34.12056,,확인 필요
a702ab6,Sea of Egypt,Sea of Egypt,,body of water,30.338333,32.377778,이사야 11:15,확인 필요
a562fcc,Sea of Galilee,갈릴리 바다,,body of water,32.818906,35.590033,민수기 34:11; 여호수아 12:3; 여호수아 13:27; 마태복음 4:18; 마태복음 9:1,공식 성경 표기
ad259d1,Sea of Jazer,Sea of Jazer,,body of water,32.006398,35.734976,예레미야 48:32,확인 필요
af74b9f,Secacah,Secacah,,도시,31.71684,35.391592,여호수아 15:61,확인 필요
a5ab519,Second Quarter,Second Quarter,,district in settlement,31.776667,35.234167,열왕기하 22:14; 역대하 34:22; 느헤미야 11:9; 스바냐 1:10,확인 필요
a4052df,Secu,Secu,,도시,31.937378,35.144736,사무엘상 19:22,확인 필요
a1aff30,Seirah,Seirah,,natural area,31.9878,35.3332,사사기 3:26; 사사기 3:27,확인 필요
a98b02e,Sela 1,Sela 1,,도시,30.78087,35.574455,사사기 1:36; 역대하 25:12,확인 필요
af8ce6a,Sela 2,Sela 2,,도시,30.78087,35.574455,열왕기하 14:7; 이사야 42:11,확인 필요
a6343cc,Sela 3,Sela 3,,도시,30.78087,35.574455,이사야 16:1,확인 필요
a6d306d,Seleucia,Seleucia,,도시,36.124,35.922,사도행전 13:4,확인 필요
a311f80,Seneh,Seneh,,cliff,31.853094,35.286169,사무엘상 14:4,확인 필요
ad27e17,Senir,Senir,,산,33.4,35.85,신명기 3:9; 역대상 5:23; Sng 4:8; 에스겔 27:5,확인 필요
a3cae2c,Sephar,Sephar,,도시,14.213898,44.402874,창세기 10:30,확인 필요
a0a98de,Sepharad,Sepharad,,도시,38.488333,28.040278,오바댜 1:20,확인 필요
a282c15,Sepharvaim,Sepharvaim,,도시,34.401068,36.636361,열왕기하 17:24; 열왕기하 17:31; 열왕기하 18:34; 열왕기하 19:13; 이사야 36:19,확인 필요
a8bb3d8,Serpent’s Stone,Serpent’s Stone,,rock,31.767198,35.235985,열왕기상 1:9,확인 필요
ae89331,Shaalbim,Shaalbim,,도시,31.86981,34.98714,여호수아 19:42; 사사기 1:35; 열왕기상 4:9,확인 필요
a1303a4,Shaalbon,Shaalbon,,도시,31.86981,34.98714,사무엘하 23:32; 역대상 11:33,확인 필요
ab6f1f0,Shaalim,Shaalim,,지역,31.954444,35.300278,사무엘상 9:4,확인 필요
a28da66,Shaaraim 1,Shaaraim 1,,도시,31.7355,35.02757,여호수아 15:36; 사무엘상 17:52,확인 필요
a488856,Shaaraim 2,Shaaraim 2,,도시,31.467,34.4041,역대상 4:31,확인 필요
a5b01f4,Shahazumah,Shahazumah,,도시,32.54175,35.3666,여호수아 19:22,확인 필요
a25f8e2,Shalishah,Shalishah,,지역,32.1525,35.044167,사무엘상 9:4,확인 필요
a5d4629,Shallecheth,Shallecheth,,gate,31.776667,35.234167,역대상 26:16,확인 필요
a846a2a,Shamir 1,Shamir 1,,도시,31.4184,34.9318,여호수아 15:48,확인 필요
af6476f,Shamir 2,Shamir 2,,도시,32.276111,35.195,사사기 10:1; 사사기 10:2,확인 필요
a7b3f5d,Shaphir,Shaphir,,도시,31.713231,34.704236,미가 1:11,확인 필요
a83fd43,Sharon 1,Sharon 1,,지역,32.4,34.883,역대상 27:29; Sng 2:1; 이사야 33:9; 이사야 35:2; 이사야 65:10,확인 필요
aa4e69f,Sharon 2,Sharon 2,,지역,31.9547,35.9343,역대상 5:16,확인 필요
a887d36,Sharuhen,Sharuhen,,도시,31.467,34.4041,여호수아 19:6,확인 필요
a86d49f,Shaveh-kiriathaim,Shaveh-kiriathaim,,natural area,31.540556,35.686111,창세기 14:5,확인 필요
a81ab85,Sheba 1,Sheba 1,,지역,15.348333,44.206389,열왕기상 10:1; 열왕기상 10:4; 열왕기상 10:10; 열왕기상 10:13; 역대하 9:1,확인 필요
ae44746,Sheba 2,Sheba 2,,도시,31.244722,34.840833,여호수아 19:2,확인 필요
ac53696,Shebarim,Shebarim,,natural area,31.907274,35.310588,여호수아 7:5,확인 필요
adf74d4,Shechem,세겜,,도시,32.213611,35.281944,창세기 12:6; 창세기 33:18; 창세기 35:4; 창세기 37:12; 창세기 37:13,공식 성경 표기
aa3d425,Sheep Gate,Sheep Gate,,gate,31.776667,35.234167,느헤미야 3:1; 느헤미야 3:32; 느헤미야 12:39; 요한복음 5:2,확인 필요
a55136c,Shema,Shema,,도시,31.244722,34.840833,여호수아 15:26,확인 필요
a78f72b,Shen,Shen,,도시,31.99855,35.26029,사무엘상 7:12,확인 필요
a9ba60c,Shepham,Shepham,,도시,34.39674,36.38715,민수기 34:10; 민수기 34:11; 역대상 27:27,확인 필요
af084cf,Shephelah,Shephelah,,지역,31.691667,34.875,신명기 1:7; 여호수아 9:1; 여호수아 10:40; 여호수아 11:2; 여호수아 11:16,확인 필요
ab58876,Sheshach,Sheshach,,도시,32.543333,44.422222,예레미야 25:26; 예레미야 51:41,확인 필요
a305f43,Shihor 1,Shihor 1,,강,31.042512,32.546139,여호수아 13:3; 역대상 13:5,확인 필요
a475518,Shihor 2,Shihor 2,,강,31.042512,32.546139,이사야 23:3,확인 필요
ac6b338,Shihor-libnath,Shihor-libnath,,natural area,32.816667,35.033333,여호수아 19:26,확인 필요
afd2396,Shikkeron,Shikkeron,,도시,31.821483,34.812,여호수아 15:11,확인 필요
a8fe47a,Shilhim,Shilhim,,도시,31.467,34.4041,여호수아 15:32,확인 필요
ae71673,Shiloah,Shiloah,,pool,31.770556,35.235,이사야 8:6,확인 필요
aa4680a,Shiloh,실로,,도시,32.055703,35.289536,창세기 49:10; 여호수아 18:1; 여호수아 18:8; 여호수아 18:9; 여호수아 18:10,공식 성경 표기
a072bae,Shimron,Shimron,,도시,32.703889,35.213333,여호수아 11:1; 여호수아 19:15,확인 필요
ae20466,Shimron-meron,Shimron-meron,,도시,32.703889,35.213333,여호수아 12:20,확인 필요
af725b1,Shinar,Shinar,,지역,32.543333,44.422222,창세기 10:10; 창세기 11:2; 창세기 14:1; 창세기 14:9; 여호수아 7:21,확인 필요
a03f6cf,Shion,Shion,,도시,32.654167,35.506944,여호수아 19:19,확인 필요
af64fb3,Shittim,Shittim,,campsite,31.84018,35.67368,민수기 25:1; 여호수아 2:1; 여호수아 3:1; 호세아 5:2; 미가 6:5,확인 필요
aa3bc1e,Shoa,Shoa,,people group,31.0043,47.4421,에스겔 23:23,확인 필요
ad16b1e,Shual,Shual,,지역,31.954444,35.300278,사무엘상 13:17,확인 필요
ac86af5,Shunem,Shunem,,도시,32.605633,35.334306,여호수아 19:18; 사무엘상 28:4; 열왕기상 1:3; 열왕기상 2:17; 열왕기상 2:21,확인 필요
acdbce0,Shur,Shur,,지역,30.493333,32.956667,창세기 16:7; 창세기 20:1; 창세기 25:18; Ex 15:22; 사무엘상 15:7,확인 필요
aa10f27,Sibmah,Sibmah,,도시,31.782365,35.761314,민수기 32:3; 민수기 32:38; 여호수아 13:19; 이사야 16:8; 이사야 16:9,확인 필요
ab5d319,Sibraim,Sibraim,,도시,34.401068,36.636361,에스겔 47:16,확인 필요
a98e4d7,Sidon,시돈,,도시,33.560985,35.371944,창세기 10:19; 창세기 49:13; 여호수아 11:8; 여호수아 13:4; 여호수아 19:28,공식 성경 표기
ab56451,Silla,Silla,,fortification,31.776667,35.234167,열왕기하 12:20,확인 필요
a294859,Siloam,Siloam,,pool,31.770556,35.235,느헤미야 2:14; 느헤미야 3:15; 누가복음 13:4; 요한복음 9:7; 요한복음 9:11,확인 필요
a0f54e4,Sin,Sin,,지역,29.147778,33.536667,Ex 16:1; Ex 17:1; 민수기 33:11; 민수기 33:12,확인 필요
a077262,Siphmoth,Siphmoth,,도시,31.400792,35.067075,사무엘상 30:28,확인 필요
a63b8c7,Sirah,Sirah,,well,31.541919,35.098819,사무엘하 3:26,확인 필요
aa454f7,Sitnah,Sitnah,,well,31.031111,34.565833,창세기 26:21,확인 필요
a2e65fb,Smyrna,Smyrna,,도시,38.418889,27.137778,요한계시록 1:11; 요한계시록 2:8,확인 필요
a39a6b9,Socoh 1,Socoh 1,,도시,31.6822,34.9749,여호수아 15:35; 사무엘상 17:1; 역대하 11:7; 역대하 28:18,확인 필요
ac9c090,Socoh 2,Socoh 2,,도시,31.400871,35.00614,여호수아 15:48,확인 필요
a64ff72,Socoh 3,Socoh 3,,도시,32.3421,35.03202,열왕기상 4:10,확인 필요
a0aa664,Sodom,소돔,,도시,31.20849,35.449223,창세기 10:19; 창세기 13:10; 창세기 13:12; 창세기 13:13; 창세기 14:2,공식 성경 표기
a47c817,Solomon’s Portico,Solomon’s Portico,,structure,31.776667,35.234167,요한복음 10:23; 사도행전 3:11; 사도행전 5:12,확인 필요
a2d4170,South 1,South 1,,지역,31.244722,34.840833,스가랴 7:7,확인 필요
a422f1c,South 2,South 2,,지역,15.348333,44.206389,마태복음 12:42; 누가복음 11:31,확인 필요
a1c0469,South 3,South 3,,지역,31.1825,29.8965,다니엘 11:5; 다니엘 11:6; 다니엘 11:7; 다니엘 11:9; 다니엘 11:11,확인 필요
a092025,South Gate,South Gate,,gate,31.776667,35.234167,역대상 26:15,확인 필요
a3f0f69,Spain,Spain,,지역,40.21,-4.35,로마서 15:24; 로마서 15:28,확인 필요
a7aafda,Sparta,Sparta,,도시,37.081944,22.423611,,확인 필요
af23dbb,Straight Street,Straight Street,,road,33.509167,36.311389,사도행전 9:11,확인 필요
a0905b5,Succoth 1,Succoth 1,,도시,32.1966,35.62118,창세기 33:17; 여호수아 13:27; 사사기 8:5; 사사기 8:6; 사사기 8:8,확인 필요
aa28709,Succoth 2,Succoth 2,,도시,30.5527,32.099,Ex 12:37; Ex 13:20; 민수기 33:5; 민수기 33:6,확인 필요
af725bb,Suph,Suph,,body of water,28.75,34.75,신명기 1:1,확인 필요
a88bcb2,Suphah,Suphah,,body of water,31.665609,35.81749,민수기 21:14,확인 필요
aadfb8f,Sur,Sur,,gate,31.776667,35.234167,열왕기하 11:6,확인 필요
a033b84,Susa,수산,,도시,32.18922,48.25778,에스라 4:9; 느헤미야 1:1; Est 1:2; Est 1:5; Est 2:3,공식 성경 표기
abef753,Sutu,Sutu,,people group,31.0043,47.4421,,확인 필요
a27b472,Sychar,Sychar,,도시,32.21776,35.28897,요한복음 4:5,확인 필요
a8a6a5b,Syene,Syene,,도시,24.088919,32.899731,이사야 49:12; 에스겔 29:10; 에스겔 30:6,확인 필요
a1e3697,Syracuse,Syracuse,,도시,37.063889,15.293056,사도행전 28:12,확인 필요
a159fa4,Syria 1,Syria 1,,지역,33.511112,36.30639,여호수아 1:4; 사사기 10:6; 사무엘하 8:5; 사무엘하 10:9; 사무엘하 10:11,확인 필요
a890adf,Syria 2,Syria 2,,지역,33.511112,36.30639,마태복음 4:24; 누가복음 2:2; 사도행전 15:23; 사도행전 15:41; 사도행전 18:18,확인 필요
ad36371,Syrtis,Syrtis,,body of water,31.5,18,사도행전 27:17,확인 필요
a6f05f6,Taanach,Taanach,,도시,32.521526,35.219122,여호수아 12:21; 여호수아 17:11; 여호수아 21:25; 사사기 1:27; 사사기 5:19,확인 필요
a5d37f9,Taanath-shiloh,Taanath-shiloh,,도시,32.176348,35.370933,여호수아 16:6,확인 필요
ab5c435,Tabbath,Tabbath,,도시,32.286841,35.618929,사사기 7:22,확인 필요
a5948b2,Tabbur-erez,Tabbur-erez,,산,32.199444,35.272778,사사기 9:37,확인 필요
a028191,Taberah,Taberah,,campsite,28.788667,34.275439,민수기 11:3; 신명기 9:22,확인 필요
af614df,Tabor 2,Tabor 2,,산,32.683367,35.324193,역대상 6:77,확인 필요
a8530e9,Tabor 3,Tabor 3,,tree,31.922778,35.241389,사무엘상 10:3,확인 필요
ad797fe,Tadmor,Tadmor,,도시,34.547,38.274,역대하 8:4,확인 필요
abe40d1,Tahath,Tahath,,campsite,30.640556,34.411111,민수기 33:26; 민수기 33:27,확인 필요
adb008c,Tahpanhes,Tahpanhes,,도시,30.860556,32.171389,예레미야 2:16; 예레미야 43:7; 예레미야 43:8; 예레미야 43:9; 예레미야 44:1,확인 필요
ab066d7,Tamar 1,Tamar 1,,도시,30.8087,35.2459,열왕기상 9:18,확인 필요
a5947d7,Tamar 2,Tamar 2,,도시,30.8087,35.2459,에스겔 47:18; 에스겔 47:19; 에스겔 48:28,확인 필요
a03be2e,Tappuah 1,Tappuah 1,,도시,32.10415,35.23007,여호수아 12:17; 여호수아 16:8; 여호수아 17:8,확인 필요
a2e9e40,Tappuah 2,Tappuah 2,,도시,31.695528,34.996,여호수아 15:34,확인 필요
acfcf28,Taralah,Taralah,,도시,31.84746,35.236,여호수아 18:27,확인 필요
a5f43dd,Tarshish 1,Tarshish 1,,섬,37.271944,-6.944167,역대하 9:21; 역대하 20:36; 역대하 20:37; 시편 72:10; 이사야 23:1,확인 필요
a666ea0,Tarsus,Tarsus,,도시,36.913028,34.892056,사도행전 9:11; 사도행전 9:30; 사도행전 11:25; 사도행전 21:39; 사도행전 22:3,확인 필요
a86d7c7,Tartessos,Tartessos,,도시,37.271944,-6.944167,,확인 필요
acfe0a6,Tegarama,Tegarama,,도시,38.7225,37.2775,,확인 필요
a2e3aa0,Tekoa,Tekoa,,도시,31.63247,35.21048,사무엘하 14:2; 사무엘하 14:4; 사무엘하 14:9; 사무엘하 23:26; 역대상 2:24,확인 필요
a10147d,Tel-abib,Tel-abib,,도시,32.126111,45.230833,에스겔 3:15,확인 필요
a0e11c1,Telassar,Telassar,,도시,36.7014,38.0865,열왕기하 19:12; 이사야 37:12,확인 필요
a6ef6a9,Telem,Telem,,도시,31.142053,34.91217,여호수아 15:24; 사무엘상 15:4,확인 필요
a0c97c0,Tel-harsha,Tel-harsha,,도시,32.126111,45.230833,에스라 2:59; 느헤미야 7:61,확인 필요
a2b5ee9,Tel-melah,Tel-melah,,도시,32.126111,45.230833,에스라 2:59; 느헤미야 7:61,확인 필요
acd48d6,Tema,Tema,,도시,27.629703,38.551626,욥기 6:19; 이사야 21:14; 예레미야 25:23,확인 필요
a831506,Teman,Teman,,지역,30.745843,35.603919,예레미야 49:7; 예레미야 49:20; 에스겔 25:13; 아모스 1:12; 오바댜 1:9,확인 필요
a944b90,Terah,Terah,,campsite,30.640556,34.411111,민수기 33:27; 민수기 33:28,확인 필요
aa4fca2,Thapsacus,Thapsacus,,도시,35.95,38.16667,,확인 필요
a9674fc,Thebes,Thebes,,도시,25.720556,32.610278,예레미야 46:25; 에스겔 30:14; 에스겔 30:15; 에스겔 30:16; Nahum 3:8,확인 필요
